ID,Label,Level,ParentID
E5060_000,Auflicht-Illuminatoren,Einzelgruppe,Z5000
E5060_001,Lampenhäuser (für Mikroskope),Einzelgruppe,Z5000
E5060_002,Mikroblitzgeräte,Einzelgruppe,Z5000
E5060_003,Mikroskopbeleuchtung,Einzelgruppe,Z5000
E5060_004,Mikroskopierlampen,Einzelgruppe,Z5000
E5060_005,Netzanschlussgeräte für Mikroskopbeleuchtung,Einzelgruppe,Z5000
E5060_006,Opak-Illuminatoren,Einzelgruppe,Z5000
E5070_000,"Drehtische für Mikroskope, Universal-Drehtische (außer 5900)",Einzelgruppe,Z5000
E5070_001,Heiz- und Kühltische für Mikroskope,Einzelgruppe,Z5000
E5070_002,Integrationstische,Einzelgruppe,Z5000
E5070_003,Koordinatentische für Mikroskope,Einzelgruppe,Z5000
E5070_004,Mechanisches Mikroskop-Zubehör und Hilfsgeräte,Einzelgruppe,Z5000
E5070_005,Phototuben (Photo-Ansätze für),Einzelgruppe,Z5000
E5070_006,Scanning-Tische für Mikroskope,Einzelgruppe,Z5000
E5080_000,Bildeinspiegelungsapparaturen für Mikroskope,Einzelgruppe,Z5000
E5080_001,Fluoreszenzeinrichtungen für Mikroskope,Einzelgruppe,Z5000
E5080_002,Fokussiereinrichtungen,Einzelgruppe,Z5000
E5080_003,Hilfsobjektive für Mikroskope,Einzelgruppe,Z5000
E5080_004,Interferenzkontrast-Einrichtungen für Mikroskope,Einzelgruppe,Z5000
E5080_005,Kompensatoren für Mikroskope,Einzelgruppe,Z5000
E5080_006,Kondensoren für Mikroskope,Einzelgruppe,Z5000
E5080_007,Laser-Scan-Zusätze,Einzelgruppe,Z5000
E5080_008,Objektive für Mikroskope,Einzelgruppe,Z5000
E5080_009,Okulare für Mikroskope,Einzelgruppe,Z5000
E5080_010,Optisches Mikroskopzubehör,Einzelgruppe,Z5000
E5080_011,Phasenkontrasteinrichtungen für Mikroskope,Einzelgruppe,Z5000
E5080_012,Polarisations-Zubehör für Mikroskope,Einzelgruppe,Z5000
E5080_013,Projektionseinrichtungen für Mikroskope,Einzelgruppe,Z5000
E5080_014,Sperrfilter (Fluoreszenz-Mikroskopie),Einzelgruppe,Z5000
E5080_015,Strichplatten für Mikroskope,Einzelgruppe,Z5000
E5080_016,Ultraschallinsen,Einzelgruppe,Z5000
E5080_017,Verlauf-Filter für Mikroskope,Einzelgruppe,Z5000
E5080_018,"Zeichenplatten, -spiegel für Mikroskope",Einzelgruppe,Z5000
E5090,Laser-Scanning-Mikroskope,Einzelgruppe,Z5000
E5091,"Raster-Tunnel-, Rasterkraft-Mikroskope ",Einzelgruppe,Z5000
E5092_000,Akustische Mikroskope,Einzelgruppe,Z5000
E5092_001,Ultraschall-Mikroskope,Einzelgruppe,Z5000
E5100_000,Elektronenmikroskope (Transmission),Einzelgruppe,Z5100
E5100_001,Transmissions-Elektronenmikroskope (TEM),Einzelgruppe,Z5100
E5110,Hochspannungs-Elektronenmikroskope,Einzelgruppe,Z5100
E5111,Hochspannungs-Elektronenmikroskop,Einzelgruppe,Z5100
E5120_000,Auflicht-Rasterelektronenmikroskope,Einzelgruppe,Z5100
E5120_001,"Rasterelektronenmikroskope (Auflicht), mit Feldemissionskathode",Einzelgruppe,Z5100
E5120_002,Rasterelektronenmikroskope (REM),Einzelgruppe,Z5100
E5130_000,Durchstrahlungs-Rasterelektronenmikroskope,Einzelgruppe,Z5100
E5130_001,Feldelektronenmikroskope,Einzelgruppe,Z5100
E5130_002,Feldemissions-Mikroskope,Einzelgruppe,Z5100
E5130_003,Feldionenmikroskope,Einzelgruppe,Z5100
E5130_004,Photoemissionsmikroskope,Einzelgruppe,Z5100
E5130_005,Sonstige spezielle Elektronenmikroskope,Einzelgruppe,Z5100
E5130_006,Transmissions-Rasterelektronenmikroskope,Einzelgruppe,Z5100
E5140_000,Belichtungsautomatik für Elektronenmikroskope,Einzelgruppe,Z5100
E5140_001,Bildstrom-Messplätze für Elektronenmikroskope,Einzelgruppe,Z5100
E5140_002,"Elektronenoptische Hilfsgeräte, sonstige",Einzelgruppe,Z5100
E5140_003,Hilfsgeräte und Zubehör für Elektronenmikroskope,Einzelgruppe,Z5100
E5140_004,"Rastergeneratoren, Elektronenstrahl-Ablenkgeneratoren (Elektronenoptik)",Einzelgruppe,Z5100
E5150,"Elektronenspektrometer, Elektronenanalysatoren",Einzelgruppe,Z5100
E5160_000,"Elektronenbeugungs-Apparaturen, LEED-, RHEED-, SHEED-Apparaturen",Einzelgruppe,Z5100
E5160_001,Elektronendiffraktometer (Hochenergie),Einzelgruppe,Z5100
E5160_002,LEED-Apparaturen (Low Energy Electron Diffraction),Einzelgruppe,Z5100
E5160_003,LEED-Auger-Apparaturen,Einzelgruppe,Z5100
E5160_004,RHEED-Apparaturen (Reflected High Energy Electron Diffraction),Einzelgruppe,Z5100
E5160_005,SHEED-Apparaturen (Scanning High Energy Electron Diffraction),Einzelgruppe,Z5100
E5170_000,Bildwandler-Kameras,Einzelgruppe,Z5100
E5170_001,Elektronenoptische Bildwandlergeräte und Bildverstärker (außer Fernsehanlagen 6730),Einzelgruppe,Z5100
E5170_002,"Image-Converter, -Dissektoren (elektronenoptisch)",Einzelgruppe,Z5100
E5170_003,"Infrarot-Bildwandler, -Sichtgeräte",Einzelgruppe,Z5100
E5170_004,Nachtsichtgeräte,Einzelgruppe,Z5100
E5170_005,Photoelektronenverstärker für elektronographische Aufzeichnung,Einzelgruppe,Z5100
E5170_006,Restlichtkameras,Einzelgruppe,Z5100
E5170_007,Restlichtverstärker,Einzelgruppe,Z5100
E5170_008,"Röntgen-Bildverstärker (elektronenoptisch, außer 3220)",Einzelgruppe,Z5100
E5170_009,UV-Bildwandler,Einzelgruppe,Z5100
E5180_000,"Argon- (Ionen-) Kanonen, -Quellen, (Materialbearbeitung)",Einzelgruppe,Z5100
E5180_001,Elektronen- und Ionenstrahl-Quellen ,Einzelgruppe,Z5100
E5180_002,"Elektroneninjektionsanlagen, Elektronenstrahlgeräte",Einzelgruppe,Z5100
E5180_003,Elektronenstrahl-Kanonen (außer 8380 für Aufdampfanlagen),Einzelgruppe,Z5100
E5180_004,"Ionen-Ätzanlagen (Oberflächenbearbeitung und Bohren, außer Präparieranlagen 8330)",Einzelgruppe,Z5100
E5190_000,"Baugruppen, Steuergeräte und Zubehör für elektronenoptische Geräte, außer 5140)",Einzelgruppe,Z5100
E5190_001,Sonstige elektronenoptische Geräte (außer 4040 und 5100-5180),Einzelgruppe,Z5100
E5200_000,Becherglasphotometer,Einzelgruppe,Z5200
E5200_001,Durchflussphotometer (Filter-),Einzelgruppe,Z5200
E5200_002,Filterphotometer,Einzelgruppe,Z5200
E5200_003,Kolorimeter,Einzelgruppe,Z5200
E5200_004,"Photometer, Absorptionsphotometer (außer Spektralphotometer 1800-1860)",Einzelgruppe,Z5200
E5200_005,Titrierkolorimeter,Einzelgruppe,Z5200
E5200_006,UV-Photometer (Filter-),Einzelgruppe,Z5200
E5200_007,Zweistrahl-Photometer (Filter-),Einzelgruppe,Z5200
E5210_000,ATP-Photometer (Adenosin-Triphosphat-Photometer),Einzelgruppe,Z5200
E5210_001,"Biolumineszenz-Messgeräte, -Photometer (ATP-Photometer, Luziferasetest)",Einzelgruppe,Z5200
E5210_002,"Calcium-Magnesium-Analysenautomaten (Flammenphotometer) für Serum, Blutplasma",Einzelgruppe,Z5200
E5210_003,"Flammenphotometer, Emissionsphotometer",Einzelgruppe,Z5200
E5210_004,Helium-Glow-Photometer,Einzelgruppe,Z5200
E5220_000,"Fluoreszenz-Photometer, Filterfluorometer",Einzelgruppe,Z5200
E5220_001,Fluoro-Nephelometer,Einzelgruppe,Z5200
E5230_000,Autodensitometer,Einzelgruppe,Z5200
E5230_001,Autoradiographie-Systeme (densitometrische),Einzelgruppe,Z5200
E5230_002,"Densitometer, Mikrophotometer",Einzelgruppe,Z5200
E5230_003,Dünnschichtscanner (optische),Einzelgruppe,Z5200
E5230_004,"Elektrophorese-Auswertegeräte (Densitometer, Photometer)",Einzelgruppe,Z5200
E5230_005,Flächenabtastphotometer (Area Scanner),Einzelgruppe,Z5200
E5230_006,Flying-Spot-Mikrophotometer,Einzelgruppe,Z5200
E5230_007,Gel-Scanner (Photometer),Einzelgruppe,Z5200
E5230_008,Integrationsphotometer,Einzelgruppe,Z5200
E5230_009,Integrierende Mikrodensitometer,Einzelgruppe,Z5200
E5230_010,Komparator-Densitometer,Einzelgruppe,Z5200
E5230_011,Laser-Densitometer,Einzelgruppe,Z5200
E5230_012,Mikrodensitometer,Einzelgruppe,Z5200
E5230_013,Pherogramm-Photometer,Einzelgruppe,Z5200
E5230_014,Phosphor-Imager-Systeme,Einzelgruppe,Z5200
E5230_015,Spektro-Densitometer,Einzelgruppe,Z5200
E5230_016,Fluoreszenz-Imagingsysteme,Einzelgruppe,Z5200
E5240_000,Photon-Counting-Systeme,Einzelgruppe,Z5200
E5240_001,"Photonenzähler, Quantenphotometer",Einzelgruppe,Z5200
E5250_000,Beleuchtungsmesser,Einzelgruppe,Z5200
E5250_001,"Candelameter, Lichtstärkemesser",Einzelgruppe,Z5200
E5250_002,"Helligkeits- und Beleuchtungsmessgeräte, Belichtungsmesser",Einzelgruppe,Z5200
E5250_003,Leuchtdichte-Messgeräte,Einzelgruppe,Z5200
E5250_004,Leuchtdichte-Photometer,Einzelgruppe,Z5200
E5250_005,Lichtdosiergeräte,Einzelgruppe,Z5200
E5250_006,Lichtstärkemesser,Einzelgruppe,Z5200
E5250_007,Lichtstrommesser,Einzelgruppe,Z5200
E5250_008,Lumenmeter,Einzelgruppe,Z5200
E5250_009,Luxmeter,Einzelgruppe,Z5200
E5250_010,"Radiometer (Photometer, allgemein, außer 0540, 5860 und 8620)",Einzelgruppe,Z5200
E5250_011,Raumbeleuchtungsstärke-Messgeräte,Einzelgruppe,Z5200
E5250_012,Spot-Photometer (Leuchtdichte-Messung),Einzelgruppe,Z5200
E5270_000,Absaugpumpen für Küvetten,Einzelgruppe,Z5200
E5270_001,Durchfluss-Küvetten,Einzelgruppe,Z5200
E5270_002,Farbanalysatoren (optisch),Einzelgruppe,Z5200
E5270_003,Farbauszugsgeräte,Einzelgruppe,Z5200
E5270_004,Farbenmessautomaten,Einzelgruppe,Z5200
E5270_005,"Farbmessgeräte, Weißgradmesser",Einzelgruppe,Z5200
E5270_006,Farbtemperatur-Messgeräte,Einzelgruppe,Z5200
E5270_007,"Hochdruck-Küvetten, -Zellen für Spektrometer",Einzelgruppe,Z5200
E5270_008,"Küvettenautomaten, -wechsler",Einzelgruppe,Z5200
E5270_009,Küvettenhalter,Einzelgruppe,Z5200
E5270_010,Leukometer,Einzelgruppe,Z5200
E5270_011,Mikroküvetten,Einzelgruppe,Z5200
E5270_012,"Probenautomaten, -geber, Küvettenautomaten",Einzelgruppe,Z5200
E5270_013,Temperierbare Küvetten,Einzelgruppe,Z5200
E5270_014,Tieftemperatur-Küvetten,Einzelgruppe,Z5200
E5280,Küvetten und Zubehör für Photometer und Spektralphotometer,Einzelgruppe,Z5200
E5290_000,Laser-Photometer (Integratoren für Lichtimpulse),Einzelgruppe,Z5200
E5290_001,Photometrische Messeinrichtungen (Strahlungsdiagramm),Einzelgruppe,Z5200
E5290_002,Sonstige Photometer (außer 1800-1890 und 5200-5270),Einzelgruppe,Z5200
E5300_000,Fabry-Perot-Interferometer,Einzelgruppe,Z5300
E5300_001,"Fabry-Perot-Platten, -Etalons",Einzelgruppe,Z5300
E5300_002,Gasinterferometer,Einzelgruppe,Z5300
E5300_003,"Interferometer, Vielstrahl-Interferometer, Etalons",Einzelgruppe,Z5300
E5310_000,"Holographische Interferometer (Mach-Zehnder-Typ), -Kameras",Einzelgruppe,Z5300
E5310_001,Holographische Material-Testgeräte (Interferometer),Einzelgruppe,Z5300
E5310_002,"Interferenzapparaturen, Zweistrahl-Interferometer",Einzelgruppe,Z5300
E5310_003,"Jamin-Platten, -Interferometer",Einzelgruppe,Z5300
E5310_004,Mach-Zehnder-Interferometer,Einzelgruppe,Z5300
E5310_005,Michelson-Interferometer (außer Fourier-IR-Interferometer 1830),Einzelgruppe,Z5300
E5310_006,Piezokeramik für Interferometer einschließlich Steuergeräte,Einzelgruppe,Z5300
E5310_007,Streifenanalysatoren (Zählung von Interferenzstreifen),Einzelgruppe,Z5300
E5320_000,Kompensations-Polarimeter,Einzelgruppe,Z5300
E5320_001,Kreispolarimeter,Einzelgruppe,Z5300
E5320_002,Polarimeter (für feste Frequenzen) und Polarisationsgeräte,Einzelgruppe,Z5300
E5320_003,Polarisations-Fluorometer,Einzelgruppe,Z5300
E5320_004,"Polarisationsgrad-Messgeräte, -Richtungszeiger",Einzelgruppe,Z5300
E5320_005,Zuckerpolarimeter,Einzelgruppe,Z5300
E5330_000,"Circular-Dichroismusgeräte, CD-Spektrometer",Einzelgruppe,Z5300
E5330_001,MCD-Geräte (Magnetischer Circular-Dichroismus),Einzelgruppe,Z5300
E5330_002,ORD-Geräte (Optische Rotations-Dispersion),Einzelgruppe,Z5300
E5330_003,Rotationsdispersionsspektrometer (ORD),Einzelgruppe,Z5300
E5330_004,"Spektralpolarimeter (CD, ORD), Dichrographen",Einzelgruppe,Z5300
E5350_000,Abbe-Refraktometer,Einzelgruppe,Z5300
E5350_001,Differential-Refraktometer,Einzelgruppe,Z5300
E5350_002,Durchfluss-Refraktometer,Einzelgruppe,Z5300
E5350_003,Eintauchrefraktometer,Einzelgruppe,Z5300
E5350_004,Mikrorefraktometer,Einzelgruppe,Z5300
E5350_005,Refraktometer,Einzelgruppe,Z5300
E5360_000,Aerosol-Photometer (Streulichtphotometer),Einzelgruppe,Z5300
E5360_001,Albedo-Messgeräte,Einzelgruppe,Z5300
E5360_002,Charlson-Nephelometer,Einzelgruppe,Z5300
E5360_003,"Ellipsometer, Photoelektrische",Einzelgruppe,Z5300
E5360_004,Glanzmesser (Gloss-Meter),Einzelgruppe,Z5300
E5360_005,Goniophotometer,Einzelgruppe,Z5300
E5360_006,Laser-Nephelometer,Einzelgruppe,Z5300
E5360_007,Laser-Streuphotometer (Molekulargewichtsbestimmung),Einzelgruppe,Z5300
E5360_008,Lichtstreuungs-Messgeräte,Einzelgruppe,Z5300
E5360_009,"Messgeräte für gestreutes und reflektiertes Licht, optische Oberflächenprüfung",Einzelgruppe,Z5300
E5360_010,Opazimeter,Einzelgruppe,Z5300
E5360_011,Photogoniodiffusometer,Einzelgruppe,Z5300
E5360_012,Photonkorrelationsspektrometer,Einzelgruppe,Z5300
E5360_013,"Reflektometer, optische",Einzelgruppe,Z5300
E5360_014,"Reflexionsmessgeräte, optischer Bereich",Einzelgruppe,Z5300
E5360_015,Staub- und Rauch-Photometer (Streulichtphotometer),Einzelgruppe,Z5300
E5360_016,Streulichtphotometer,Einzelgruppe,Z5300
E5360_017,Transmissometer (Lichtdurchlässigkeit),Einzelgruppe,Z5300
E5360_018,"Trübungsmesser, Trübungs-Photometer",Einzelgruppe,Z5300
E5360_019,Turbidostaten (Trübungsmessung),Einzelgruppe,Z5300
E5370_000,"Optische Spannungsprüfgeräte, Polariskope",Einzelgruppe,Z5300
E5370_001,Polarisations- (Shearing-) Interferometer,Einzelgruppe,Z5300
E5370_002,Polariskope (Spannungsoptik),Einzelgruppe,Z5300
E5370_003,Schattenoptische Geräte,Einzelgruppe,Z5300
E5370_004,"Spannungsoptische Geräte, Schlierenapparaturen",Einzelgruppe,Z5300
E5390_000,"Diffraktometer, optische",Einzelgruppe,Z5300
E5390_001,"Frequenz-Messer, optische",Einzelgruppe,Z5300
E5390_002,"Interferometer, sonstige und Zubehör (außer 5300)",Einzelgruppe,Z5300
E5390_003,"Polarimeter, sonstige und Zubehör (außer 5320)",Einzelgruppe,Z5300
E5390_004,"Refraktometer, sonstige und Zubehör (außer 5350)",Einzelgruppe,Z5300
E5390_005,"Sonstige Messgeräte für Lichtbrechung, -reflexion",Einzelgruppe,Z5300
E5400_000,Kleinbildkameras,Einzelgruppe,Z5400
E5400_001,Photoapparate (Kleinbildkameras bis 24 x 36 mm),Einzelgruppe,Z5400
E5400_002,Spiegelreflexkameras (bis 24 x 36 mm),Einzelgruppe,Z5400
E5410_000,Großbildkameras,Einzelgruppe,Z5400
E5410_001,Großformatkameras,Einzelgruppe,Z5400
E5410_002,Photoapparate (Format größer als 24 x 36 mm),Einzelgruppe,Z5400
E5410_003,Plattenkameras,Einzelgruppe,Z5400
E5410_004,Polaroid-Kameras (R),Einzelgruppe,Z5400
E5410_005,Rolleiflex-Kameras 6x6 (R),Einzelgruppe,Z5400
E5410_006,Sofortbildkameras,Einzelgruppe,Z5400
E5420_000,Filmkameras (bis 100 Bilder/Sek),Einzelgruppe,Z5400
E5420_001,Normalfilm-Kameras,Einzelgruppe,Z5400
E5420_002,Schmalfilmkameras,Einzelgruppe,Z5400
E5430_000,CCD-Kameras,Einzelgruppe,Z5400
E5430_001,Drehprismenkameras,Einzelgruppe,Z5400
E5430_002,Drehspiegelkameras,Einzelgruppe,Z5400
E5430_003,Funkenblitzkameras,Einzelgruppe,Z5400
E5430_004,Funkenzeitlupen,Einzelgruppe,Z5400
E5430_005,Hochfrequenzkameras,Einzelgruppe,Z5400
E5430_006,Hochgeschwindigkeits-Kameras (ab 100 Bilder/Sek),Einzelgruppe,Z5400
E5430_007,Trommelkameras,Einzelgruppe,Z5400
E5430_008,Zeitdehnerkameras (ab 100 Bilder/Sek),Einzelgruppe,Z5400
E5439,Photorepeater,Einzelgruppe,Z5400
E5440_000,"Belichtungsgeräte für Photoresistfolien, Leiterplatten",Einzelgruppe,Z5400
E5440_001,Dickschicht-Laborsysteme,Einzelgruppe,Z5400
E5440_002,Reproduktionskameras,Einzelgruppe,Z5400
E5440_003,"Maskenjustier-, -belichtungs-Anlagen für Halbleitertechnologie",Einzelgruppe,Z5400
E5440_004,Optische Spezialgeräte für Halbleitertechnologie,Einzelgruppe,Z5400
E5450_000,"Messkammern, terrestrische",Einzelgruppe,Z5400
E5450_001,"Messkammersysteme, ballistisch (Satellitengeodäsie)",Einzelgruppe,Z5400
E5450_002,Multispektralkameras,Einzelgruppe,Z5400
E5450_003,Oszillographen-Kameras,Einzelgruppe,Z5400
E5450_004,"Photographische Spezialkameras (Luftbild-, Registrier-, Stereo-, außer 0640-0660, 5400-5440 und 5460)",Einzelgruppe,Z5400
E5450_005,Reihen-Messkammern (Luftbild),Einzelgruppe,Z5400
E5450_006,Satellitenkameras,Einzelgruppe,Z5400
E5450_007,Schirmbildkameras (für Oszilloskope),Einzelgruppe,Z5400
E5450_008,Sofortbildgeräte für thermoplastischen Film,Einzelgruppe,Z5400
E5450_009,Unterwasser-Kameras,Einzelgruppe,Z5400
E5460_000,Aufsetzkameras,Einzelgruppe,Z5400
E5460_001,Mikroaufsetzkameras,Einzelgruppe,Z5400
E5460_002,Mikrokinematographische Einrichtungen,Einzelgruppe,Z5400
E5460_003,Mikrophotographische Einrichtungen,Einzelgruppe,Z5400
E5460_004,Mikroskopkameras,Einzelgruppe,Z5400
E5470_000,Anamorphote,Einzelgruppe,Z5400
E5470_001,Balgeneinstellgeräte,Einzelgruppe,Z5400
E5470_002,Bereitschaftstaschen (Kameras),Einzelgruppe,Z5400
E5470_003,Entfernungsmesser (Photozubehör),Einzelgruppe,Z5400
E5470_004,Filter (Photographie),Einzelgruppe,Z5400
E5470_005,"Fischaugenlinsen, -objektive",Einzelgruppe,Z5400
E5470_006,Geräuschschutzhauben (Blimp) für Kameras,Einzelgruppe,Z5400
E5470_007,Kompendien (Photo-),Einzelgruppe,Z5400
E5470_008,Naheinstellgeräte,Einzelgruppe,Z5400
E5470_009,"Neigeköpfe, -Stative",Einzelgruppe,Z5400
E5470_010,"Photozubehör (Objektive, Stative, Filter)",Einzelgruppe,Z5400
E5470_011,Polarisations-Filter (Photozubehör),Einzelgruppe,Z5400
E5470_012,"Reproduktionsgeräte, -Zusätze für Kameras",Einzelgruppe,Z5400
E5470_013,Schnelleinstellgeräte (Photozubehör),Einzelgruppe,Z5400
E5470_014,Spiegelkästen (Photo-Zubehör),Einzelgruppe,Z5400
E5470_015,Stative für Kameras,Einzelgruppe,Z5400
E5470_016,Sucher (Photo-Zubehör),Einzelgruppe,Z5400
E5470_017,Taschen für Photogeräte,Einzelgruppe,Z5400
E5470_018,Teleobjektive,Einzelgruppe,Z5400
E5470_019,Verschlüsse (Photo-Zubehör),Einzelgruppe,Z5400
E5470_020,Vorsatzlinsen,Einzelgruppe,Z5400
E5470_021,Weichzeichner,Einzelgruppe,Z5400
E5470_022,Weitwinkelobjektive,Einzelgruppe,Z5400
E5480_000,Belichtungsautomaten (Photolabor),Einzelgruppe,Z5400
E5480_001,Belichtungsuhren (Photolabor),Einzelgruppe,Z5400
E5480_002,Beschneidemaschinen (Photolabor),Einzelgruppe,Z5400
E5480_003,Dunkelkammer-Einrichtungen,Einzelgruppe,Z5400
E5480_004,"Entwicklungsgeräte, Schalen, Tröge (Photolabor)",Einzelgruppe,Z5400
E5480_005,Entwicklungsmaschinen (Photo- und Röntgenlabor),Einzelgruppe,Z5400
E5480_006,Farbmischköpfe (Vergrößerungsgeräte),Einzelgruppe,Z5400
E5480_007,Filmentwicklungsmaschinen,Einzelgruppe,Z5400
E5480_008,Filmklebegeräte,Einzelgruppe,Z5400
E5480_009,Filmschneidetische,Einzelgruppe,Z5400
E5480_010,Filmspulen,Einzelgruppe,Z5400
E5480_011,Filmumroller,Einzelgruppe,Z5400
E5480_012,Klebepressen (Photolabor),Einzelgruppe,Z5400
E5480_013,"Kopierautomaten, Kopiergeräte (Photolabor)",Einzelgruppe,Z5400
E5480_014,Photographische Laborgeräte und Maschinen,Einzelgruppe,Z5400
E5480_015,"Prozessoren, Entwicklungsmaschinen (Photolabor)",Einzelgruppe,Z5400
E5480_016,Schneidemaschinen für Photolabore,Einzelgruppe,Z5400
E5480_017,"Trockenmaschinen, Trockenpressen (Photolabor)",Einzelgruppe,Z5400
E5480_018,"Umkopiermaschinen, Optische",Einzelgruppe,Z5400
E5480_019,"Vergrößerungsgeräte, -automaten, Printer",Einzelgruppe,Z5400
E5480_020,Vergrößerungs-Kassetten,Einzelgruppe,Z5400
E5480_021,Vergrößerungs-Rahmen,Einzelgruppe,Z5400
E5490,Sonstige Photo- und Kinoapparate (außer 5400-5460),Einzelgruppe,Z5400
E5500_000,Bildbandprojektoren,Einzelgruppe,Z5500
E5500_001,Diaprojektoren und Episkope,Einzelgruppe,Z5500
E5500_002,Endlosprojektoren,Einzelgruppe,Z5500
E5500_003,Epidiaskope,Einzelgruppe,Z5500
E5500_004,Karussellprojektoren,Einzelgruppe,Z5500
E5500_005,Lichtbildprojektoren,Einzelgruppe,Z5500
E5500_006,Overhead-Projektoren,Einzelgruppe,Z5500
E5500_007,Schreibprojektoren,Einzelgruppe,Z5500
E5500_008,Tageslicht-Projektoren,Einzelgruppe,Z5500
E5510_000,Auswerteprojektoren,Einzelgruppe,Z5500
E5510_001,"Filmbetrachtungs-, Schneidegeräte",Einzelgruppe,Z5500
E5510_002,Filmprojektoren und Projektionsmaschinen,Einzelgruppe,Z5500
E5510_003,Kinoprojektoren,Einzelgruppe,Z5500
E5510_004,Lichttonprojektoren,Einzelgruppe,Z5500
E5510_005,Magnettonprojektoren,Einzelgruppe,Z5500
E5510_006,Schmalfilmprojektoren,Einzelgruppe,Z5500
E5510_007,Stillstandprojektoren,Einzelgruppe,Z5500
E5510_008,Tonfilmprojektoren,Einzelgruppe,Z5500
E5520_000,Fiche-Duplizierer,Einzelgruppe,Z5500
E5520_001,Lesegeräte für Mikrofilm,Einzelgruppe,Z5500
E5520_002,Lichtblicklesegeräte (Mikrofilm),Einzelgruppe,Z5500
E5520_003,"Mikrofilmgeräte, -automaten",Einzelgruppe,Z5500
E5520_004,"Mikrofilm-Kameras, -Lese- und -Rückvergrößerungsgeräte",Einzelgruppe,Z5500
E5520_005,"Sprocket-Kameras (35 mm, 16 mm)",Einzelgruppe,Z5500
E5530_000,Holographie-Einrichtungen (außer Interferometer 5310),Einzelgruppe,Z5500
E5530_001,Impulsholographiegeräte,Einzelgruppe,Z5500
E5540,Physiologisch-optische Geräte (außer ophthalmologische Geräte 3640 und 5500-5530),Einzelgruppe,Z5500
E5560_000,"Ablesefernrohre, Kollimatoren, Periskope",Einzelgruppe,Z5500
E5560_001,Autokollimationsfernrohre,Einzelgruppe,Z5500
E5560_002,"Bohrloch-Periskope, -Sonden",Einzelgruppe,Z5500
E5560_003,Endoskope (technisch),Einzelgruppe,Z5500
E5560_004,Fadenkreuzfernrohre,Einzelgruppe,Z5500
E5560_005,"Fiberscope, technische Endoskope",Einzelgruppe,Z5500
E5560_006,Fluchtfernrohre,Einzelgruppe,Z5500
E5560_007,Kollimationsfernrohre,Einzelgruppe,Z5500
E5560_008,"Zielfernrohre, Visiereinrichtungen",Einzelgruppe,Z5500
E5570_000,Brennweitemessgeräte,Einzelgruppe,Z5500
E5570_001,Feldstecher,Einzelgruppe,Z5500
E5570_002,"Fernrohre, Ferngläser (außer 0700 und 5560)",Einzelgruppe,Z5500
E5570_003,Linsen-Justiergeräte,Einzelgruppe,Z5500
E5570_004,Mess- und Prüfeinrichtungen für optische Geräte,Einzelgruppe,Z5500
E5570_005,Objektiv-Prüfgeräte,Einzelgruppe,Z5500
E5570_006,Prismengläser,Einzelgruppe,Z5500
E5570_007,Scherenfernrohre,Einzelgruppe,Z5500
E5570_008,Sphärometer,Einzelgruppe,Z5500
E5570_009,"Übertragungsfunktion (optische), Messeinrichtungen",Einzelgruppe,Z5500
E5580,"Terrestrische Fernrohre, Ferngläser",Einzelgruppe,Z5500
E5600_000,Hohlkathodenlampen,Einzelgruppe,Z5600
E5600_001,Natriumlampen,Einzelgruppe,Z5600
E5600_002,Spektrallampen,Einzelgruppe,Z5600
E5600_003,Spektrallichtquellen,Einzelgruppe,Z5600
E5610_000,Bandlampen,Einzelgruppe,Z5600
E5610_001,Glühlampen und Infrarotstrahler für spezielle Anwendung,Einzelgruppe,Z5600
E5610_002,Nernst-Stifte,Einzelgruppe,Z5600
E5610_003,Projektionslampen,Einzelgruppe,Z5600
E5610_004,Quarzjodlampen,Einzelgruppe,Z5600
E5610_005,Schwarze Strahler (Messnormale),Einzelgruppe,Z5600
E5610_006,Wolframbandlampen,Einzelgruppe,Z5600
E5620_000,"Analysenlampen, Analysen-Quarzlampen",Einzelgruppe,Z5600
E5620_001,Bogenlampen,Einzelgruppe,Z5600
E5620_002,Deuteriumlampen,Einzelgruppe,Z5600
E5620_003,Entkeimungsstrahler,Einzelgruppe,Z5600
